country,year,duration_std,total_value,value,percent_of_total,continent
Croatia,2018,0-1,6125,329,0.053714285714285714,Europe
Croatia,2018,1-2,6125,257,0.04195918367346939,Europe
Croatia,2018,10+,6125,3750,0.6122448979591837,Europe
Croatia,2018,3-4,6125,510,0.08326530612244898,Europe
Croatia,2018,5-9,6125,1279,0.20881632653061225,Europe
Croatia,2019,0-1,5936,344,0.057951482479784364,Europe
Croatia,2019,1-2,5936,262,0.04413746630727763,Europe
Croatia,2019,10+,5936,3600,0.6064690026954178,Europe
Croatia,2019,3-4,5936,534,0.08995956873315364,Europe
Croatia,2019,5-9,5936,1196,0.20148247978436656,Europe
Croatia,2020,0-1,5153,233,0.04521637880846109,Europe
Croatia,2020,1-2,5153,225,0.04366388511546672,Europe
Croatia,2020,10+,5153,3231,0.6270133902581021,Europe
Croatia,2020,3-4,5153,460,0.0892683873471764,Europe
Croatia,2020,5-9,5153,1004,0.19483795847079372,Europe
Croatia,2021,0-1,5100,272,0.05333333333333334,Europe
Croatia,2021,1-2,5100,200,0.0392156862745098,Europe
Croatia,2021,10+,5100,3167,0.6209803921568627,Europe
Croatia,2021,3-4,5100,491,0.09627450980392156,Europe
Croatia,2021,5-9,5100,970,0.19019607843137254,Europe
Croatia,2022,0-1,4808,205,0.04263727121464226,Europe
Croatia,2022,1-2,4808,171,0.03556572379367721,Europe
Croatia,2022,10+,4808,3030,0.6301996672212978,Europe
Croatia,2022,3-4,4808,416,0.08652246256239601,Europe
Croatia,2022,5-9,4808,986,0.2050748752079867,Europe
Croatia,2023,0-1,4407,168,0.0381211708645337,Europe
Croatia,2023,1-2,4407,162,0.03675970047651463,Europe
Croatia,2023,10+,4407,2817,0.639210347174949,Europe
Croatia,2023,3-4,4407,408,0.09257998638529612,Europe
Croatia,2023,5-9,4407,852,0.1933287950987066,Europe
Czechia,1995,0-1,31135,1388,0.04458005460093143,Europe
Czechia,1995,1-2,31135,2080,0.06680584551148225,Europe
Czechia,1995,10+,31135,13864,0.4452866548899952,Europe
Czechia,1995,3-4,31135,5014,0.16104062951662115,Europe
Czechia,1995,5-9,31135,8789,0.28228681548096995,Europe
Czechia,1996,0-1,33113,1372,0.04143387793313804,Europe
Czechia,1996,1-2,33113,1891,0.057107480445746386,Europe
Czechia,1996,10+,33113,15209,0.45930601274423943,Europe
Czechia,1996,3-4,33113,4754,0.14356899103071302,Europe
Czechia,1996,5-9,33113,9887,0.29858363784616315,Europe
Czechia,1997,0-1,32465,1366,0.042076081934390885,Europe
Czechia,1997,1-2,32465,1639,0.05048513784075158,Europe
Czechia,1997,10+,32465,15301,0.4713075619898352,Europe
Czechia,1997,3-4,32465,4291,0.1321731095025412,Europe
Czechia,1997,5-9,32465,9868,0.30395810873248114,Europe
Czechia,2004,0-1,33060,1283,0.03880822746521476,Europe
Czechia,2004,1-2,33060,1477,0.044676346037507565,Europe
Czechia,2004,10+,33060,19645,0.5942226255293406,Europe
Czechia,2004,3-4,33060,3259,0.09857834240774349,Europe
Czechia,2004,5-9,33060,7396,0.2237144585601936,Europe
Czechia,2007,0-1,31129,1363,0.04378553760159337,Europe
Czechia,2007,1-2,31129,1481,0.04757621510488612,Europe
Czechia,2007,10+,31129,18502,0.5943653827620546,Europe
Czechia,2007,3-4,31129,2776,0.08917729448424298,Europe
Czechia,2007,5-9,31129,6751,0.21687172732821486,Europe
Czechia,2008,0-1,31300,1543,0.04929712460063898,Europe
Czechia,2008,1-2,31300,1429,0.045654952076677316,Europe
Czechia,2008,10+,31300,18591,0.593961661341853,Europe
Czechia,2008,3-4,31300,2977,0.09511182108626198,Europe
Czechia,2008,5-9,31300,6515,0.20814696485623002,Europe
Czechia,2009,0-1,29133,1507,0.051728280643943296,Europe
Czechia,2009,1-2,29133,1449,0.049737411183194316,Europe
Czechia,2009,10+,29133,17225,0.5912539045069165,Europe
Czechia,2009,3-4,29133,2745,0.09422304603027494,Europe
Czechia,2009,5-9,29133,5864,0.2012837675488278,Europe
Czechia,2010,0-1,30783,1319,0.04284832537439496,Europe
Czechia,2010,1-2,30783,1591,0.05168437124386837,Europe
Czechia,2010,10+,30783,18312,0.5948737939771952,Europe
Czechia,2010,3-4,30783,2979,0.0967741935483871,Europe
Czechia,2010,5-9,30783,6010,0.19523763116005588,Europe
Czechia,2011,0-1,28113,1150,0.04090634226158717,Europe
Czechia,2011,1-2,28113,1267,0.04506811795254864,Europe
Czechia,2011,10+,28113,16857,0.5996158360900651,Europe
Czechia,2011,3-4,28113,2832,0.10073631416070856,Europe
Czechia,2011,5-9,28113,5577,0.19837797460249706,Europe
Czechia,2012,0-1,26402,1046,0.03961821074161048,Europe
Czechia,2012,1-2,26402,1121,0.04245890462843724,Europe
Czechia,2012,10+,26402,15721,0.595447314597379,Europe
Czechia,2012,3-4,26402,2654,0.10052268767517612,Europe
Czechia,2012,5-9,26402,5317,0.20138625861677145,Europe
Czechia,2013,0-1,27895,1094,0.03921849793869869,Europe
Czechia,2013,1-2,27895,1109,0.03975622871482345,Europe
Czechia,2013,10+,27895,16684,0.5981000179243592,Europe
Czechia,2013,3-4,27895,2602,0.09327836529844058,Europe
Czechia,2013,5-9,27895,6039,0.21649041046782577,Europe
Czechia,2014,0-1,26764,994,0.03713944104020326,Europe
Czechia,2014,1-2,26764,1021,0.0381482588551786,Europe
Czechia,2014,10+,26764,15983,0.5971827828426244,Europe
Czechia,2014,3-4,26764,2480,0.09266178448662382,Europe
Czechia,2014,5-9,26764,6105,0.22810491705275743,Europe
Czechia,2015,0-1,26083,1025,0.03929762680673236,Europe
Czechia,2015,1-2,26083,999,0.038300808956024994,Europe
Czechia,2015,10+,26083,15556,0.5964037879078327,Europe
Czechia,2015,3-4,26083,2359,0.09044205037764061,Europe
Czechia,2015,5-9,26083,6042,0.23164513284514818,Europe
Czechia,2016,0-1,24996,973,0.03892622819651144,Europe
Czechia,2016,1-2,24996,1039,0.04156665066410626,Europe
Czechia,2016,10+,24996,15025,0.601096175388062,Europe
Czechia,2016,3-4,24996,2164,0.08657385181629061,Europe
Czechia,2016,5-9,24996,5707,0.22831653064490318,Europe
Czechia,2017,0-1,25755,1088,0.042244224422442245,Europe
Czechia,2017,1-2,25755,1010,0.0392156862745098,Europe
Czechia,2017,10+,25755,15619,0.6064453504173947,Europe
Czechia,2017,3-4,25755,2202,0.08549796156086197,Europe
Czechia,2017,5-9,25755,5723,0.22220927975150456,Europe
Czechia,2018,0-1,24313,1103,0.04536667626372722,Europe
Czechia,2018,1-2,24313,1020,0.0419528647225764,Europe
Czechia,2018,10+,24313,14928,0.6139925142927651,Europe
Czechia,2018,3-4,24313,2038,0.08382346892608893,Europe
Czechia,2018,5-9,24313,5049,0.20766668037675318,Europe
Czechia,2019,0-1,24141,1120,0.046394101321403425,Europe
Czechia,2019,1-2,24141,1146,0.047471107244936,Europe
Czechia,2019,10+,24141,14847,0.6150118056418541,Europe
Czechia,2019,3-4,24141,2176,0.09013711113872665,Europe
Czechia,2019,5-9,24141,4784,0.1981690899299946,Europe
Czechia,2020,0-1,21734,916,0.042145946443360637,Europe
Czechia,2020,1-2,21734,966,0.04444648937149167,Europe
Czechia,2020,10+,21734,13438,0.618293917364498,Europe
Czechia,2020,3-4,21734,1977,0.09096346737830129,Europe
Czechia,2020,5-9,21734,4384,0.2017116039385295,Europe
Czechia,2021,0-1,21107,790,0.03742834130857062,Europe
Czechia,2021,1-2,21107,1011,0.04789880134552518,Europe
Czechia,2021,10+,21107,12800,0.606433884493296,Europe
Czechia,2021,3-4,21107,2066,0.09788221916899607,Europe
Czechia,2021,5-9,21107,4413,0.209077557208509,Europe
Czechia,2022,0-1,19846,790,0.03980651012798549,Europe
Czechia,2022,1-2,19846,821,0.04136853774060264,Europe
Czechia,2022,10+,19846,11798,0.5944774765695858,Europe
Czechia,2022,3-4,19846,2139,0.1077799052705835,Europe
Czechia,2022,5-9,19846,4283,0.2158117504786859,Europe
Czechia,2023,0-1,19453,848,0.043592247982316354,Europe
Czechia,2023,1-2,19453,812,0.04174163368118028,Europe
Czechia,2023,10+,19453,11294,0.5805788310286332,Europe
Czechia,2023,3-4,19453,2069,0.10635891636251478,Europe
Czechia,2023,5-9,19453,4411,0.2267516578419781,Europe
Denmark,1995,0-1,12976,808,0.06226880394574599,Europe
Denmark,1995,1-2,12976,821,0.06327065351418003,Europe
Denmark,1995,10+,12976,5647,0.43518803945745993,Europe
Denmark,1995,3-4,12976,2086,0.16075832305795315,Europe
Denmark,1995,5-9,12976,3613,0.2784371146732429,Europe
Denmark,1996,0-1,12776,836,0.0654351909830933,Europe
Denmark,1996,1-2,12776,809,0.06332185347526613,Europe
Denmark,1996,10+,12776,5503,0.43072949279899814,Europe
Denmark,1996,3-4,12776,2046,0.16014402003757044,Europe
Denmark,1996,5-9,12776,3582,0.280369442705072,Europe
Denmark,1997,0-1,12774,830,0.06497573195553467,Europe
Denmark,1997,1-2,12774,801,0.06270549553781118,Europe
Denmark,1997,10+,12774,5601,0.4384687646782527,Europe
Denmark,1997,3-4,12774,1985,0.1553937685924534,Europe
Denmark,1997,5-9,12774,3557,0.27845623923594803,Europe
Denmark,2004,0-1,15774,813,0.051540509699505514,Europe
Denmark,2004,1-2,15774,961,0.06092303791048561,Europe
Denmark,2004,10+,15774,6991,0.44319766704703945,Europe
Denmark,2004,3-4,15774,2591,0.16425763915303665,Europe
Denmark,2004,5-9,15774,4416,0.2799543552681628,Europe
Denmark,2007,0-1,14066,628,0.04464666571875444,Europe
Denmark,2007,1-2,14066,724,0.051471633726716905,Europe
Denmark,2007,10+,14066,6793,0.48293757998009385,Europe
Denmark,2007,3-4,14066,1626,0.11559789563486421,Europe
Denmark,2007,5-9,14066,4080,0.2900611403384047,Europe
Denmark,2008,0-1,14695,763,0.05192242259271861,Europe
Denmark,2008,1-2,14695,784,0.0533514800952705,Europe
Denmark,2008,10+,14695,7124,0.4847907451514121,Europe
Denmark,2008,3-4,14695,1752,0.11922422592718612,Europe
Denmark,2008,5-9,14695,4121,0.280435522286492,Europe
Denmark,2009,0-1,14940,801,0.053614457831325305,Europe
Denmark,2009,1-2,14940,896,0.05997322623828648,Europe
Denmark,2009,10+,14940,7268,0.48647925033467204,Europe
Denmark,2009,3-4,14940,1881,0.12590361445783133,Europe
Denmark,2009,5-9,14940,4094,0.27402945113788485,Europe
Denmark,2010,0-1,14460,791,0.05470262793914246,Europe
Denmark,2010,1-2,14460,851,0.05885200553250346,Europe
Denmark,2010,10+,14460,7030,0.48616874135546334,Europe
Denmark,2010,3-4,14460,1802,0.12461964038727524,Europe
Denmark,2010,5-9,14460,3818,0.2640387275242047,Europe
Denmark,2011,0-1,14484,651,0.04494614747307374,Europe
Denmark,2011,1-2,14484,851,0.05875448771057719,Europe
Denmark,2011,10+,14484,7218,0.4983429991714996,Europe
Denmark,2011,3-4,14484,1767,0.121996685998343,Europe
Denmark,2011,5-9,14484,3858,0.2663628831814416,Europe
Denmark,2012,0-1,15709,648,0.04125023871665924,Europe
Denmark,2012,1-2,15709,856,0.054491056082500475,Europe
Denmark,2012,10+,15709,7812,0.49729454452861416,Europe
Denmark,2012,3-4,15709,2017,0.12839773378318162,Europe
Denmark,2012,5-9,15709,4238,0.2697816538290152,Europe
Denmark,2013,0-1,18875,938,0.049695364238410596,Europe
Denmark,2013,1-2,18875,909,0.048158940397351,Europe
Denmark,2013,10+,18875,9277,0.49149668874172187,Europe
Denmark,2013,3-4,18875,2268,0.12015894039735099,Europe
Denmark,2013,5-9,18875,5345,0.2831788079470199,Europe
Denmark,2014,0-1,19435,1191,0.06128119372266529,Europe
Denmark,2014,1-2,19435,899,0.04625675328016465,Europe
Denmark,2014,10+,19435,9702,0.49920246977103166,Europe
Denmark,2014,3-4,19435,2039,0.10491381528170826,Europe
Denmark,2014,5-9,19435,5400,0.2778492410599434,Europe
Denmark,2015,0-1,16343,1109,0.06785779844581778,Europe
Denmark,2015,1-2,16343,755,0.046197148626323195,Europe
Denmark,2015,10+,16343,8415,0.5148993452854433,Europe
Denmark,2015,3-4,16343,1497,0.09159884966040506,Europe
Denmark,2015,5-9,16343,4418,0.2703298048093985,Europe
Denmark,2016,0-1,17222,1328,0.07711067239577285,Europe
Denmark,2016,1-2,17222,882,0.05121356404598769,Europe
Denmark,2016,10+,17222,8951,0.5197421902218093,Europe
Denmark,2016,3-4,17222,1586,0.09209151085820462,Europe
Denmark,2016,5-9,17222,4333,0.2515967947973522,Europe
Denmark,2017,0-1,15265,1341,0.08784801834261383,Europe
Denmark,2017,1-2,15265,787,0.05155584670815591,Europe
Denmark,2017,10+,15265,7899,0.5174582377988863,Europe
Denmark,2017,3-4,15265,1462,0.09577464788732394,Europe
Denmark,2017,5-9,15265,3626,0.23753684900098265,Europe
Denmark,2018,0-1,15034,1379,0.09172542237594786,Europe
Denmark,2018,1-2,15034,810,0.0538778768125582,Europe
Denmark,2018,10+,15034,7853,0.5223493414926167,Europe
Denmark,2018,3-4,15034,1538,0.10230145004656113,Europe
Denmark,2018,5-9,15034,3363,0.2236929626180657,Europe
Denmark,2019,0-1,10530,944,0.08964862298195632,Europe
Denmark,2019,1-2,10530,578,0.05489078822412156,Europe
Denmark,2019,10+,10530,5493,0.5216524216524216,Europe
Denmark,2019,3-4,10530,1145,0.1087369420702754,Europe
Denmark,2019,5-9,10530,2247,0.2133903133903134,Europe
Denmark,2020,0-1,15651,1308,0.08357293463676442,Europe
Denmark,2020,1-2,15651,894,0.057120950737972014,Europe
Denmark,2020,10+,15651,8273,0.5285924222094435,Europe
Denmark,2020,3-4,15651,1685,0.1076608523417034,Europe
Denmark,2020,5-9,15651,3351,0.21410772474602263,Europe
Denmark,2021,0-1,12886,1037,0.08047493403693931,Europe
Denmark,2021,1-2,12886,721,0.05595219618190284,Europe
Denmark,2021,10+,12886,6720,0.5214961974235605,Europe
Denmark,2021,3-4,12886,1436,0.11143877075896322,Europe
Denmark,2021,5-9,12886,2824,0.21915256867918673,Europe
Estonia,1995,0-1,7456,410,0.054989270386266095,Europe
Estonia,1995,1-2,7456,374,0.050160944206008584,Europe
Estonia,1995,10+,7456,3376,0.45278969957081544,Europe
Estonia,1995,3-4,7456,1056,0.14163090128755365,Europe
Estonia,1995,5-9,7456,2240,0.30042918454935624,Europe
Estonia,1996,0-1,5657,344,0.06080961640445466,Europe
Estonia,1996,1-2,5657,287,0.05073360438394909,Europe
Estonia,1996,10+,5657,2554,0.4514760473749337,Europe
Estonia,1996,3-4,5657,734,0.12975075128159802,Europe
Estonia,1996,5-9,5657,1738,0.3072299805550645,Europe
Estonia,2003,0-1,3973,224,0.05638056883966776,Europe
Estonia,2003,1-2,3973,204,0.051346589478983136,Europe
Estonia,2003,10+,3973,2364,0.5950163604329223,Europe
Estonia,2003,3-4,3973,390,0.09816259753335012,Europe
Estonia,2003,5-9,3973,791,0.19909388371507677,Europe
Estonia,2007,0-1,3809,339,0.08899973746390129,Europe
Estonia,2007,1-2,3809,244,0.06405880808611183,Europe
Estonia,2007,10+,3809,2078,0.545550013126805,Europe
Estonia,2007,3-4,3809,443,0.1163034917301129,Europe
Estonia,2007,5-9,3809,705,0.18508794959306904,Europe
Estonia,2008,0-1,3501,321,0.09168808911739502,Europe
Estonia,2008,1-2,3501,226,0.06455298486146815,Europe
Estonia,2008,10+,3501,1849,0.5281348186232505,Europe
Estonia,2008,3-4,3501,417,0.11910882604970009,Europe
Estonia,2008,5-9,3501,688,0.19651528134818624,Europe
Estonia,2009,0-1,3189,285,0.08936970837253057,Europe
Estonia,2009,1-2,3189,256,0.08027594857322044,Europe
Estonia,2009,10+,3189,1544,0.4841643148322358,Europe
Estonia,2009,3-4,3189,422,0.13232988397616807,Europe
Estonia,2009,5-9,3189,682,0.2138601442458451,Europe
Estonia,2010,0-1,2989,224,0.07494145199063232,Europe
Estonia,2010,1-2,2989,210,0.0702576112412178,Europe
Estonia,2010,10+,2989,1442,0.48243559718969553,Europe
Estonia,2010,3-4,2989,459,0.15356306457009034,Europe
Estonia,2010,5-9,2989,654,0.218802275008364,Europe
Estonia,2011,0-1,3099,209,0.06744111003549533,Europe
Estonia,2011,1-2,3099,218,0.07034527266860277,Europe
Estonia,2011,10+,3099,1510,0.4872539528880284,Europe
Estonia,2011,3-4,3099,458,0.14778960955146822,Europe
Estonia,2011,5-9,3099,704,0.2271700548564053,Europe
Estonia,2012,0-1,3142,226,0.07192870782940802,Europe
Estonia,2012,1-2,3142,160,0.050922978994271166,Europe
Estonia,2012,10+,3142,1543,0.4910884786760025,Europe
Estonia,2012,3-4,3142,428,0.13621896880967538,Europe
Estonia,2012,5-9,3142,785,0.2498408656906429,Europe
Estonia,2013,0-1,3343,254,0.0759796589889321,Europe
Estonia,2013,1-2,3343,175,0.05234819024827999,Europe
Estonia,2013,10+,3343,1652,0.4941669159437631,Europe
Estonia,2013,3-4,3343,412,0.12324259647023632,Europe
Estonia,2013,5-9,3343,850,0.25426263834878854,Europe
Estonia,2014,0-1,3218,262,0.08141702921068987,Europe
Estonia,2014,1-2,3218,199,0.061839651957737725,Europe
Estonia,2014,10+,3218,1616,0.5021752641392169,Europe
Estonia,2014,3-4,3218,358,0.11124922311995028,Europe
Estonia,2014,5-9,3218,780,0.24238657551274084,Europe
Estonia,2015,0-1,3382,306,0.0904790065050266,Europe
Estonia,2015,1-2,3382,220,0.06505026611472502,Europe
Estonia,2015,10+,3382,1694,0.5008870490833827,Europe
Estonia,2015,3-4,3382,390,0.1153163808397398,Europe
Estonia,2015,5-9,3382,762,0.2253104671791839,Europe
Estonia,2016,0-1,3262,278,0.08522378908645004,Europe
Estonia,2016,1-2,3262,175,0.0536480686695279,Europe
Estonia,2016,10+,3262,1485,0.4552421827099939,Europe
Estonia,2016,3-4,3262,379,0.11618638871857756,Europe
Estonia,2016,5-9,3262,734,0.22501532801961988,Europe
Estonia,2018,0-1,3199,232,0.07252266333229133,Europe
Estonia,2018,1-2,3199,167,0.05220381369177868,Europe
Estonia,2018,10+,3199,1270,0.39699906220693965,Europe
Estonia,2018,3-4,3199,363,0.11347296030009378,Europe
Estonia,2018,5-9,3199,559,0.17474210690840888,Europe
Estonia,2022,0-1,2546,205,0.0805184603299293,Europe
Estonia,2022,1-2,2546,166,0.06520031421838178,Europe
Estonia,2022,10+,2546,1135,0.4457973291437549,Europe
Estonia,2022,3-4,2546,358,0.1406127258444619,Europe
Estonia,2022,5-9,2546,643,0.25255302435192456,Europe
Estonia,2023,0-1,2648,257,0.09705438066465256,Europe
Estonia,2023,1-2,2648,168,0.0634441087613293,Europe
Estonia,2023,10+,2648,1188,0.4486404833836858,Europe
Estonia,2023,3-4,2648,337,0.12726586102719034,Europe
Estonia,2023,5-9,2648,660,0.24924471299093656,Europe
Faroe Islands,2013,0-1,78,2,0.02564102564102564,Europe
Faroe Islands,2013,1-2,78,4,0.05128205128205128,Europe
Faroe Islands,2013,10+,78,44,0.5641025641025641,Europe
Faroe Islands,2013,3-4,78,8,0.10256410256410256,Europe
Faroe Islands,2013,5-9,78,20,0.2564102564102564,Europe
Faroe Islands,2014,0-1,84,3,0.03571428571428571,Europe
Faroe Islands,2014,1-2,84,2,0.023809523809523808,Europe
Faroe Islands,2014,10+,84,56,0.6666666666666666,Europe
Faroe Islands,2014,3-4,84,5,0.05952380952380952,Europe
Faroe Islands,2014,5-9,84,18,0.21428571428571427,Europe
Faroe Islands,2015,0-1,80,2,0.025,Europe
Faroe Islands,2015,1-2,80,0,0,Europe
Faroe Islands,2015,10+,80,52,0.65,Europe
Faroe Islands,2015,3-4,80,6,0.075,Europe
Faroe Islands,2015,5-9,80,20,0.25,Europe
Faroe Islands,2016,0-1,52,2,0.038461538461538464,Europe
Faroe Islands,2016,1-2,52,3,0.057692307692307696,Europe
Faroe Islands,2016,10+,52,28,0.5384615384615384,Europe
Faroe Islands,2016,3-4,52,7,0.1346153846153846,Europe
Faroe Islands,2016,5-9,52,12,0.23076923076923078,Europe
Faroe Islands,2017,0-1,60,2,0.03333333333333333,Europe
Faroe Islands,2017,1-2,60,1,0.016666666666666666,Europe
Faroe Islands,2017,10+,60,31,0.5166666666666667,Europe
Faroe Islands,2017,3-4,60,7,0.11666666666666667,Europe
Faroe Islands,2017,5-9,60,19,0.31666666666666665,Europe
Faroe Islands,2018,0-1,61,3,0.04918032786885246,Europe
Faroe Islands,2018,1-2,61,3,0.04918032786885246,Europe
Faroe Islands,2018,10+,61,35,0.5737704918032787,Europe
Faroe Islands,2018,3-4,61,8,0.13114754098360656,Europe
Faroe Islands,2018,5-9,61,12,0.19672131147540983,Europe
Faroe Islands,2019,0-1,72,2,0.027777777777777776,Europe
Faroe Islands,2019,1-2,72,1,0.013888888888888888,Europe
Faroe Islands,2019,10+,72,40,0.5555555555555556,Europe
Faroe Islands,2019,3-4,72,10,0.1388888888888889,Europe
Faroe Islands,2019,5-9,72,19,0.2638888888888889,Europe
Faroe Islands,2020,0-1,77,1,0.012987012987012988,Europe
Faroe Islands,2020,1-2,77,2,0.025974025974025976,Europe
Faroe Islands,2020,10+,77,41,0.5324675324675324,Europe
Faroe Islands,2020,3-4,77,8,0.1038961038961039,Europe
Faroe Islands,2020,5-9,77,22,0.2857142857142857,Europe
Faroe Islands,2021,0-1,66,52,0.7878787878787878,Europe
Faroe Islands,2021,1-2,66,2,0.030303030303030304,Europe
Faroe Islands,2021,10+,66,6,0.09090909090909091,Europe
Faroe Islands,2021,3-4,66,2,0.030303030303030304,Europe
Faroe Islands,2021,5-9,66,4,0.06060606060606061,Europe
Faroe Islands,2022,0-1,68,2,0.029411764705882353,Europe
Faroe Islands,2022,1-2,68,7,0.10294117647058823,Europe
Faroe Islands,2022,10+,68,31,0.45588235294117646,Europe
Faroe Islands,2022,3-4,68,10,0.14705882352941177,Europe
Faroe Islands,2022,5-9,68,18,0.2647058823529412,Europe
Faroe Islands,2023,0-1,55,1,0.01818181818181818,Europe
Faroe Islands,2023,1-2,55,3,0.05454545454545454,Europe
Faroe Islands,2023,10+,55,30,0.5454545454545454,Europe
Faroe Islands,2023,3-4,55,13,0.23636363636363636,Europe
Faroe Islands,2023,5-9,55,8,0.14545454545454545,Europe
Faroe Islands,2024,0-1,30,1,0.03333333333333333,Europe
Faroe Islands,2024,1-2,30,2,0.06666666666666667,Europe
Faroe Islands,2024,10+,30,14,0.4666666666666667,Europe
Faroe Islands,2024,3-4,30,4,0.13333333333333333,Europe
Faroe Islands,2024,5-9,30,9,0.3,Europe
Finland,1996,0-1,13795,662,0.04798840159478072,Europe
Finland,1996,1-2,13795,724,0.05248278361725263,Europe
Finland,1996,10+,13795,8044,0.5831098223994201,Europe
Finland,1996,3-4,13795,1461,0.10590793765857194,Europe
Finland,1996,5-9,13795,2904,0.21051105472997464,Europe
Finland,1997,0-1,13507,646,0.047827052639372175,Europe
Finland,1997,1-2,13507,699,0.051750943954986306,Europe
Finland,1997,10+,13507,7787,0.5765158806544755,Europe
Finland,1997,3-4,13507,1502,0.11120159917080033,Europe
Finland,1997,5-9,13507,2872,0.21263048789516548,Europe
Finland,2004,0-1,13234,780,0.05893909626719057,Europe
Finland,2004,1-2,13234,792,0.059845851594378115,Europe
Finland,2004,10+,13234,7176,0.5422396856581533,Europe
Finland,2004,3-4,13234,1591,0.1202206437962823,Europe
Finland,2004,5-9,13234,2893,0.21860359679613117,Europe
Finland,2007,0-1,13224,873,0.06601633393829401,Europe
Finland,2007,1-2,13224,917,0.06934361766485178,Europe
Finland,2007,10+,13224,6406,0.4844222625529341,Europe
Finland,2007,3-4,13224,1664,0.12583182093163944,Europe
Finland,2007,5-9,13224,2855,0.21589534180278283,Europe
Finland,2008,0-1,13471,874,0.06488011283497884,Europe
Finland,2008,1-2,13471,942,0.06992799346744859,Europe
Finland,2008,10+,13471,6843,0.507980105411625,Europe
Finland,2008,3-4,13471,1710,0.12693935119887165,Europe
Finland,2008,5-9,13471,3099,0.23004973647093757,Europe
Finland,2009,0-1,13527,997,0.07370444296592,Europe
Finland,2009,1-2,13527,928,0.06860353367339395,Europe
Finland,2009,10+,13527,6478,0.478894063724403,Europe
Finland,2009,3-4,13527,1827,0.13506320691949433,Europe
Finland,2009,5-9,13527,3295,0.24358690027352703,Europe
Finland,2010,0-1,13619,946,0.06946178133489977,Europe
Finland,2010,1-2,13619,948,0.06960863499522725,Europe
Finland,2010,10+,13619,6509,0.4779352375357956,Europe
Finland,2010,3-4,13619,1833,0.1345913796901388,Europe
Finland,2010,5-9,13619,3380,0.2481826859534474,Europe
Finland,2011,0-1,13469,883,0.06555794788031777,Europe
Finland,2011,1-2,13469,985,0.07313089316207588,Europe
Finland,2011,10+,13469,6459,0.4795456232830945,Europe
Finland,2011,3-4,13469,1841,0.13668423787957532,Europe
Finland,2011,5-9,13469,3298,0.24485856411017892,Europe
Finland,2012,0-1,13040,921,0.07062883435582822,Europe
Finland,2012,1-2,13040,963,0.07384969325153375,Europe
Finland,2012,10+,13040,6070,0.46549079754601225,Europe
Finland,2012,3-4,13040,1724,0.1322085889570552,Europe
Finland,2012,5-9,13040,3358,0.2575153374233129,Europe
Finland,2013,0-1,13766,909,0.06603225337788755,Europe
Finland,2013,1-2,13766,1044,0.07583902368153421,Europe
Finland,2013,10+,13766,6360,0.4620078454162429,Europe
Finland,2013,3-4,13766,1901,0.13809385442394304,Europe
Finland,2013,5-9,13766,3547,0.2576638093854424,Europe
Finland,2014,0-1,13682,909,0.06643765531355066,Europe
Finland,2014,1-2,13682,966,0.07060371290746967,Europe
Finland,2014,10+,13682,6208,0.45373483408858356,Europe
Finland,2014,3-4,13682,1918,0.14018418359888904,Europe
Finland,2014,5-9,13682,3675,0.26860108171319985,Europe
Finland,2015,0-1,13939,854,0.061266948848554416,Europe
Finland,2015,1-2,13939,894,0.06413659516464595,Europe
Finland,2015,10+,13939,6467,0.4639500681541,Europe
Finland,2015,3-4,13939,1874,0.13444292990888873,Europe
Finland,2015,5-9,13939,3849,0.2761317167659086,Europe
Finland,2016,0-1,13541,770,0.05686433793663688,Europe
Finland,2016,1-2,13541,850,0.06277232109888486,Europe
Finland,2016,10+,13541,6354,0.46924156266154643,Europe
Finland,2016,3-4,13541,1748,0.12908943209511853,Europe
Finland,2016,5-9,13541,3810,0.2813676981020604,Europe
Finland,2017,0-1,13485,709,0.05257693733778272,Europe
Finland,2017,1-2,13485,860,0.06377456433073786,Europe
Finland,2017,10+,13485,6342,0.47030033370411567,Europe
Finland,2017,3-4,13485,1721,0.12762328513162774,Europe
Finland,2017,5-9,13485,3847,0.2852799406748239,Europe
Finland,2018,0-1,13145,688,0.052339292506656525,Europe
Finland,2018,1-2,13145,808,0.061468238874096616,Europe
Finland,2018,10+,13145,6344,0.4826169646253328,Europe
Finland,2018,3-4,13145,1556,0.11837200456447318,Europe
Finland,2018,5-9,13145,3746,0.28497527577025483,Europe
Finland,2019,0-1,13365,633,0.047362514029180694,Europe
Finland,2019,1-2,13365,784,0.058660680882903105,Europe
Finland,2019,10+,13365,6527,0.4883651328095773,Europe
Finland,2019,3-4,13365,1531,0.114552936775159,Europe
Finland,2019,5-9,13365,3805,0.2846988402543958,Europe
Finland,2021,0-1,12166,528,0.0433996383363472,Europe
Finland,2021,1-2,12166,674,0.05540029590662502,Europe
Finland,2021,10+,12166,6254,0.5140555646884761,Europe
Finland,2021,3-4,12166,1397,0.11482820976491863,Europe
Finland,2021,5-9,12166,3276,0.26927502876869963,Europe
Finland,2022,0-1,11370,437,0.03843447669305189,Europe
Finland,2022,1-2,11370,551,0.0484608619173263,Europe
Finland,2022,10+,11370,5986,0.5264731750219876,Europe
Finland,2022,3-4,11370,1301,0.11442392260334212,Europe
Finland,2022,5-9,11370,3069,0.2699208443271768,Europe
Finland,2023,0-1,11475,451,0.03930283224400871,Europe
